2021-10-12 21:43:22.386 +0000	START		Running Exercise4.script
2021-10-12 21:43:22.668 +0000	doubleclick	ChromeIcon	at (189, 696)	2	on_utils_openbrowser	Utils/OpenBrowser.script
2021-10-12 21:43:25.458 +0000	typetext		http://epftraining.eggplantsoftware.com/responsive_form.html[returnKey]	3	on_utils_navigatewebsite	Utils/NavigateWebSite.script
2021-10-12 21:43:36.639 +0000	waitfor	TitleOfPage	found at (437, 114)	11	on_exercise4	Exercise4.script
2021-10-12 21:43:36.640 +0000	Log		Randy me@you.com Hi everyone! Purple Laptop Breakfast	21	on_exercise4	Exercise4.script
2021-10-12 21:43:37.016 +0000	click	FullName	at (719, 179)	23	on_exercise4	Exercise4.script
2021-10-12 21:43:37.970 +0000	typetext		Randy	24	on_exercise4	Exercise4.script
2021-10-12 21:43:38.867 +0000	click	Email	at (740, 210)	26	on_exercise4	Exercise4.script
2021-10-12 21:43:39.862 +0000	typetext		me@you.com	27	on_exercise4	Exercise4.script
2021-10-12 21:43:40.713 +0000	click	Message	at (753, 284)	29	on_exercise4	Exercise4.script
2021-10-12 21:43:41.786 +0000	typetext		Hi everyone!	30	on_exercise4	Exercise4.script
2021-10-12 21:43:41.794 +0000	set		SEARCHRECTANGLE = [629,400,714,473]	32	on_exercise4	Exercise4.script
2021-10-12 21:43:42.761 +0000	click	(TEXT:"Purple")	at (672, 464)	33	on_exercise4	Exercise4.script
2021-10-12 21:43:42.768 +0000	set		SEARCHRECTANGLE = [630,488,715,561]	35	on_exercise4	Exercise4.script
2021-10-12 21:43:43.710 +0000	click	(TEXT:"Laptop")	at (673, 526)	36	on_exercise4	Exercise4.script
2021-10-12 21:43:43.725 +0000	set		SEARCHRECTANGLE = []	38	on_exercise4	Exercise4.script
2021-10-12 21:43:44.692 +0000	click	SupperTime	at (669, 584)	40	on_exercise4	Exercise4.script
2021-10-12 21:43:44.700 +0000	set		SEARCHRECTANGLE = [626,593,716,653]	42	on_exercise4	Exercise4.script
2021-10-12 21:43:45.539 +0000	click	(TEXT:"Breakfast")	at (661, 603)	43	on_exercise4	Exercise4.script
2021-10-12 21:43:45.544 +0000	set		SEARCHRECTANGLE = []	45	on_exercise4	Exercise4.script
2021-10-12 21:43:46.508 +0000	click	Submit	at (657, 619)	47	on_exercise4	Exercise4.script
2021-10-12 21:43:47.234 +0000	keydown		[returnKey]	48	on_exercise4	Exercise4.script
2021-10-12 21:43:47.247 +0000	Log		Phil p@ill.go It's Cloudy out today Yellow Desktop Lunch	21	on_exercise4	Exercise4.script
2021-10-12 21:43:48.154 +0000	click	FullName	at (719, 179)	23	on_exercise4	Exercise4.script
2021-10-12 21:43:48.972 +0000	typetext		Phil	24	on_exercise4	Exercise4.script
2021-10-12 21:43:49.841 +0000	click	Email	at (740, 210)	26	on_exercise4	Exercise4.script
2021-10-12 21:43:50.775 +0000	typetext		p@ill.go	27	on_exercise4	Exercise4.script
2021-10-12 21:43:51.664 +0000	click	Message	at (753, 284)	29	on_exercise4	Exercise4.script
2021-10-12 21:43:53.059 +0000	typetext		It's Cloudy out today	30	on_exercise4	Exercise4.script
2021-10-12 21:43:53.072 +0000	set		SEARCHRECTANGLE = [629,400,714,473]	32	on_exercise4	Exercise4.script
2021-10-12 21:43:54.066 +0000	click	(TEXT:"Yellow")	at (674, 438)	33	on_exercise4	Exercise4.script
2021-10-12 21:43:54.075 +0000	set		SEARCHRECTANGLE = [630,488,715,561]	35	on_exercise4	Exercise4.script
2021-10-12 21:43:54.973 +0000	click	(TEXT:"Desktop")	at (676, 551)	36	on_exercise4	Exercise4.script
2021-10-12 21:43:54.983 +0000	set		SEARCHRECTANGLE = []	38	on_exercise4	Exercise4.script
2021-10-12 21:43:56.054 +0000	click	SupperTime	at (669, 584)	40	on_exercise4	Exercise4.script
